,Fiability
10190-adamev01.jpg,0.950478071087092
22511-9deposit.jpg,0.9967782165869882
08863-120peter.jpg,0.4185200581999584
03176-virgin1.jpg,0.5107565994595717
20360-061ingre.jpg,0.8893161504884639
43259-vanitas1.jpg,0.5795572646019538
39407-7circum.jpg,0.7397630430263978
35874-torrent.jpg,0.9383704011639992
00176-conversa.jpg,0.9758885886510081
03187-fragmen1.jpg,0.937123259197672
32175-m_medic.jpg,0.9988567865308667
10937-cana_mar.jpg,0.8945645395967574
11581-catheri.jpg,0.6876948659322386
10619-ferry_bo.jpg,0.9809291207649138
05949-peasants.jpg,0.2916753273747662
17541-6danae1.jpg,0.7214196632716691
19257-portlord.jpg,0.9994283932654334
38937-01gesuat.jpg,0.9796819787985865
11264-111delac.jpg,0.9652359176886303
08644-01ray.jpg,0.7326439409686136
37667-stilrose.jpg,0.9948035751403035
39206-flowers.jpg,0.972978590729578
44116-artistmo.jpg,0.6142174184161298
03659-stilfrui.jpg,0.9995323217626273
25042-1table.jpg,0.5184473082519228
14712-07lady_b.jpg,0.9653398461858241
32718-hunt2.jpg,0.9388900436499689
22709-24behead.jpg,0.4132197048430679
06020-2twins.jpg,0.811525670338807
38574-kitch_sc.jpg,0.5019226771980877
17251-auvers11.jpg,0.1269486593223862
14129-don_juan.jpg,0.13391186863437954
39972-12early.jpg,0.9717834130118479
25039-venustoi.jpg,0.9978175015589275
06603-galilee.jpg,0.8184369154022033
32447-lazarus.jpg,0.2423612554562461
22662-3lawren.jpg,0.9889835792974434
20896-vestal_v.jpg,0.8620349199750572
00582-06apollo.jpg,0.6828621908127208
34770-5relate6.jpg,0.6277800872999376
01104-pieta.jpg,0.5543026397838287
10932-adorati0.jpg,0.9878923300769071
07173-canal217.jpg,0.9613385990438579
00026-andria1.jpg,0.13287258366244026
41941-massacre.jpg,0.9970900020785699
23144-annunci.jpg,0.5760756599459571
00531-2east.jpg,0.8873934732903762
10267-02cuspi5.jpg,0.8686343795468717
15467-3gigli.jpg,0.6519434628975265
38041-family.jpg,0.9963105383496155
22744-humilit2.jpg,0.9857617958844315
15737-annunci.jpg,0.12772812305134063
43826-poedua.jpg,0.8266472666805238
01081-immaculb.jpg,0.8678549158179173
41388-10colom3.jpg,0.9329661193099148
05877-selfport.jpg,0.9933485761795885
21888-hercules.jpg,0.7534296404073997
11658-1valle4.jpg,0.956661816670131
43713-schonber.jpg,0.6934628975265018
43587-6crucifi.jpg,0.784348368322594
44519-abraham.jpg,0.9818125129910622
08278-studiolo.jpg,0.5430263978382872
33974-holyfami.jpg,0.6337040116399917
29438-salmacis.jpg,0.805393889004365
17753-405goya.jpg,0.972926626480981
19048-bacchana.jpg,0.7562357098316358
24957-burgwei.jpg,0.9991166077738516
33990-2cappell.jpg,0.3367283309083351
33004-05farnes.jpg,0.9403450426106839
09110-hawai.jpg,0.9979733943047183
14051-saugisti.jpg,0.20312824776553728
12532-04veneti.jpg,0.8284660153814176
13789-margaret.jpg,0.9555705674495947
08678-06prayer.jpg,0.6910725420910413
10213-2nymph2.jpg,0.9742257326959052
07783-90apothe.jpg,0.9531282477655373
14958-tahiti05.jpg,0.9841509041779256
05070-landscap.jpg,0.7622635626688838
32352-20ignazi.jpg,0.21341716898773644
21311-02wfleas.jpg,0.48004572853876537
13362-l1judge.jpg,0.3591249220536271
29184-8death.jpg,0.20053003533568903
04990-annunci.jpg,0.6245063396383288
08949-pendant2.jpg,0.950633963832883
22203-3cardpla.jpg,0.6620764913739348
38644-munster.jpg,0.9927250051964248
23618-gypsyban.jpg,0.3812616919559343
12524-4saints.jpg,0.8827166909166494
39769-13isabel.jpg,0.995531074620661
43363-portgent.jpg,0.97157555601746
29293-302muril.jpg,0.9038661400956143
40428-4prede4.jpg,0.9985969652878819
42288-0706vela.jpg,0.1805757638744544
41315-02cruci.jpg,0.6345354396175431
32998-6logget2.jpg,0.9381625441696113
36907-02serov.jpg,0.9725109124922053
13219-stil_fru.jpg,0.5721263770525878
17177-1asylu10.jpg,0.1427457908958637
10336-1couple2.jpg,0.7790999792143005
28411-maincha1.jpg,0.2558199958428601
41142-triptych.jpg,0.746934109332779
38057-abraham.jpg,0.7039596757430888
07963-farnes07.jpg,0.9959987528580336
17809-713goya.jpg,0.9064643525254625
23092-2resurre.jpg,0.5700997713573062
43309-pomposa.jpg,0.9904385782581584
00405-1view2.jpg,0.8536686759509458
09228-descent.jpg,0.9709000207856995
05775-beggars.jpg,0.7435044689253794
14356-dealer.jpg,0.9844626896695073
19229-86regen.jpg,0.7810746206609852
07277-canal806.jpg,0.5924963625025983
16576-appearan.jpg,0.8485242153398462
32220-25selene.jpg,0.8512263562668884
16781-1south2.jpg,0.9291727291623363
02775-basketfr.jpg,0.9227291623363126
11588-guardia1.jpg,0.8829765121596341
21276-abraham.jpg,0.359228850550821
20762-oranje.jpg,0.9883600083142797
23978-sanluca1.jpg,0.7377884015797131
44324-standrew.jpg,0.9796819787985865
21571-odysseus.jpg,0.8295053003533569
28646-3poplar3.jpg,0.9991166077738516
37489-boarhunt.jpg,0.9554666389524007
21025-portsilv.jpg,0.9870089378507587
13305-05franci.jpg,0.6681563084597797
42098-17vulcan.jpg,0.5422469341093328
09675-2venere5.jpg,0.9753169819164415
42889-1door3.jpg,0.46154645603824573
22772-head2.jpg,0.21908127208480566
30945-manstore.jpg,0.8974225732695905
35399-07desce2.jpg,0.5649033464976096
