,0,1
291,-0.16390696,0.20305489
292,0.1962599,-0.06903616
293,-0.3224957,0.0049082227
294,-0.23911925,0.21960706
295,-0.45903912,0.19975528
296,0.104945734,-0.19909525
297,0.19119614,-0.16431041
298,-0.7412015,0.51405805
299,-0.04840989,-0.11034156
300,-0.143134,-0.035522897
301,-0.4827484,-0.13463646
302,-0.18251187,0.43370482
303,-0.22879441,0.24164508
304,-0.56814814,0.1941111
305,-0.6473719,0.25287285
306,-0.15431814,0.31012014
307,0.09068107,-0.104571566
308,0.6001265,0.18813442
309,-0.3490627,0.36180803
310,0.24452788,0.1902768
311,0.038572546,-0.09827659
312,0.018294523,-0.41607335
313,-0.22817053,-0.08143297
314,-0.45374238,0.028796906
315,-0.19774497,0.45319
316,0.06756354,0.37169662
317,-0.13720271,0.17648418
318,-0.4376191,0.21308398
319,0.06635109,0.18717426
320,-0.35204554,0.43231368
321,0.5313647,0.11553271
322,0.22664633,0.6082824
323,-0.12529266,-0.21853487
324,-0.33992225,-0.28236747
325,-0.14140972,0.22552797
326,-0.43326646,-0.034143105
327,-0.22582749,0.16346374
328,-0.32709363,-0.33863956
329,0.08082106,0.08970442
330,-0.43514273,0.15786965
331,-0.10797861,0.14746161
332,-0.10681358,0.04820074
333,0.1289342,-0.18208574
334,-0.3183882,0.50441605
335,-0.24733736,0.23155068
336,-0.31856957,0.56141984
337,-0.22254097,-0.004093955
338,-0.0064629754,-0.16754779
339,-0.021810103,-0.09060037
340,-0.1326523,0.084226
341,-0.26635027,0.054613646
342,-0.35764462,-0.14704181
343,0.12205086,0.15592222
344,0.32530344,-0.06559238
345,-0.16837388,0.25065246
346,-0.18542397,0.29898232
347,-0.34600386,0.14988448
348,0.19589218,0.25453737
349,-0.023664072,0.08130112
350,-0.34813085,0.2914156
351,0.14477725,0.056093715
352,-0.37296948,0.2746828
353,0.07368753,0.25893623
354,0.06517694,0.0013766367
355,-0.5687046,-0.18200107
356,0.45377246,0.018897343
357,-0.62201774,0.2825439
358,-0.4348445,0.10638344
359,0.24422036,0.2971565
360,-0.22567688,-0.17259449
361,0.25045273,-0.22979346
362,-0.025932588,0.1493937
363,-0.35597876,0.18311568
364,-0.3784654,-0.18641995
365,-0.28148964,0.38574854
366,-0.13478297,0.1804337
367,-0.020464268,0.027751096
368,-0.38768977,0.6355617
369,-0.074809864,0.016974607
370,0.11806589,-0.27363664
371,-0.28989777,0.055765904
372,-0.1111825,0.20840247
373,-0.44831556,-0.07899898
374,-0.19717091,-0.2766997
375,0.047981456,0.0053258208
376,-0.1186816,0.1543423
377,-0.33356002,-0.064293906
378,-0.20899731,0.09949103
379,0.16308086,0.12649247
380,-0.6529621,-0.06314565
381,0.06836603,0.352748
382,-0.036458373,0.30279216
383,-0.4135146,0.22434951
384,0.02069762,0.42496675
385,-0.24500918,0.08753155
386,0.32873353,-0.26516744
387,-0.3539591,0.27754408
388,-0.14268291,0.18251489
389,-0.47316793,-0.028955836
390,-0.32064977,0.41062972
391,-0.29152286,0.23412523
392,-0.047658242,0.26424128
393,-0.33365265,0.19295721
394,0.01380225,-0.09381341
395,0.015211756,0.3719298
396,-0.014094551,0.53698254
397,-0.31736434,0.29966313
398,0.06390525,0.12211079
399,-0.40632337,-0.264643
400,-0.32762015,-0.29162794
401,0.17346121,0.098846875
402,-0.30324718,0.26153907
403,0.14273493,-0.33954555
404,0.10059446,0.27075535
405,-0.3975089,0.14487164
406,-0.119451694,0.3079702
407,-0.14539242,0.12911008
408,-0.09136522,0.1588633
409,-0.35514975,0.45428738
410,0.35008505,0.022333505
411,0.14529817,0.11405771
412,-0.11470277,0.0038096355
413,-0.095875464,0.50748986
414,-0.23214263,0.23360293
415,0.09788638,0.21519043
416,-0.21245314,-0.2658331
417,0.08277023,0.25169647
418,-0.37379858,0.06726787
419,0.10964939,0.3666595
420,-0.10976272,0.66275024
421,-0.7138735,0.2414999
422,-0.24073355,0.2340816
423,-0.38542536,0.50073993
424,0.40709233,0.2992737
425,0.21586709,-0.09558313
426,-0.13243884,0.35207155
427,0.11169612,0.11363965
428,-0.027014585,-0.2925678
429,0.035923578,-0.19741666
430,-0.24607466,0.11729641
431,-0.53161377,-0.13127391
432,0.042156074,0.124931596
433,0.19318725,0.48463622
434,-0.3793545,0.2902365
435,-0.17581567,-0.031248974
436,0.18939885,-0.41176647
437,-0.66715354,0.17436112
438,-0.39975882,0.13435353
439,-0.43346947,-0.07906801
440,0.09544533,-0.2269589
441,-0.38381317,0.30108646
442,0.048842136,0.087790124
443,0.10422243,0.06795474
444,-0.25675848,0.2852507
445,0.04874457,0.22312829
446,-0.26678538,-0.063772865
447,-0.20974192,0.19889235
448,-0.3662934,0.054061342
449,-0.51399016,0.38662112
450,0.43125558,0.22964905
451,-0.3402288,0.5880175
452,-0.2321045,0.082265526
453,0.037044458,-0.1969989
454,-0.28447437,0.022241082
455,-0.6533545,0.67859864
456,0.0045991368,-0.055710707
457,-0.08205715,0.23002577
458,-0.270406,-0.3696371
459,0.08926547,-0.19351025
460,-0.19054478,0.25846034
461,-0.07895461,-0.2974314
462,-0.07114161,0.28268474
463,-0.0054502664,0.029011074
464,-0.4193149,0.25529572
465,-0.23798871,0.18072914
466,-0.32994968,0.0039181886
467,-0.5673827,0.37905493
468,0.10160735,0.022599423
469,-0.13339053,0.011279634
470,-0.4694902,0.016968118
471,0.29073873,-0.0602495
472,-0.1308743,0.081712306
473,0.1577707,0.057420973
474,-0.09435667,0.033003274
475,-0.41690075,0.24225305
476,0.02340258,-0.34350783
477,-0.28566805,0.1317883
478,0.0608647,0.29341966
479,-0.47532982,0.030272823
480,0.07745389,0.14569783
481,-0.50851315,-0.034546733
482,-0.1983995,0.044632282
483,0.10846099,0.20301859
484,-0.48116344,-0.0015631788
485,-0.107320905,0.022999465
486,-0.04416549,0.2588721
487,-0.27785826,0.726318
488,0.12100873,0.019192647
489,0.19387051,0.23968148
490,-0.22547974,-0.24297793
491,-0.17275538,0.31826866
492,-0.26129225,0.33372173
493,-0.18995285,0.39122343
494,-0.6033174,0.033178557
495,-0.2586566,-0.16798182
496,-0.69384485,0.3657279
497,-0.23671989,0.069869526
498,-0.07073946,-0.08167129
499,0.08018811,0.31238446
500,-0.28327435,0.52765954
501,-0.49190658,0.060153157
502,0.07261987,-0.023795707
503,-0.21930154,0.11159512
504,0.23329818,0.08209408
505,0.048437275,0.31554794
506,0.5215467,0.3309572
507,-0.20606104,0.31517082
508,-0.2714056,0.14822254
509,-0.30284193,0.31423026
510,-0.530025,0.21703477
511,-0.090371884,0.5574744
512,-0.33847564,0.40947852
513,-0.28602338,0.38406485
514,-0.20767231,0.017859709
515,-0.57625306,0.53830403
516,-0.52222383,0.41229013
517,-0.2031963,0.22315973
518,-0.29680157,0.032687474
519,-0.596286,0.24945447
520,-0.5140962,0.010094152
521,0.05567364,-0.16457869
522,-0.34620002,0.21221758
523,0.04438935,0.11210352
524,-0.411834,0.003245577
525,0.12899777,0.10405354
526,0.1003589,-0.119608834
527,0.20487487,-0.41840824
528,-0.32309437,0.100797094
529,-0.24825646,0.19049415
530,-0.6977707,0.0666557
531,-0.20989957,0.30960903
532,-0.17224352,0.19017777
533,-0.43697363,-0.09925525
534,-0.26125067,-0.029880371
535,-0.27171838,0.46717817
536,0.29255217,0.2604929
537,0.21778136,0.5806359
538,-0.060465723,0.15032443
539,-0.2575242,0.07932593
540,0.1811027,0.14416578
541,-0.031045092,0.025295995
542,0.07466692,-0.014334998
543,0.132848,0.16976546
544,-0.019702042,0.023721386
545,0.09328083,0.34453997
546,0.047477085,-0.056925822
547,-0.18000826,-0.10993625
548,-0.047339477,0.3449186
549,-0.4592318,0.46261233
550,-0.37844872,-0.072034
551,-0.22039852,-0.10836005
552,0.16169123,-0.42223653
553,-0.024969907,0.25084436
554,-0.47618046,0.21301332
555,-0.2299909,0.0036059949
556,-0.2527754,0.10071118
557,0.20647195,0.07280896
558,0.25146317,0.15024506
559,-0.36848706,-0.3289936
560,-0.13688749,0.41850224
561,-0.20002171,-0.20284584
562,-0.025196148,0.026436219
563,-0.20086403,0.40215138
564,-0.092192195,-0.09376647
565,0.08421273,0.46665058
566,0.026838345,0.15093729
567,-0.04428322,0.13121837
568,-0.12625402,0.0027846743
569,-0.3602864,0.04688384
570,-0.5612313,0.38375518
571,0.005142966,0.081915915
572,0.20824715,-0.015924167
573,-0.050267164,0.28660622
574,-0.4151514,0.71611094
575,0.06234723,-0.018469898
576,-0.05536999,-0.11840031
577,-0.25454316,-0.31745818
578,-0.118863836,-0.39363593
579,0.19439432,-0.0025263682
580,0.36472055,0.0024416472
581,0.13650313,-0.14191501
582,-0.22322409,0.061824735
583,0.098868564,-0.24743228
584,-0.030559082,-0.12553178
585,-0.44909108,0.092056386
586,-0.21618752,-0.0020155287
587,0.26521268,0.36193138
588,-0.18621223,0.1429226
589,0.1905095,0.24473082
590,0.12063485,-0.14146034
591,-0.11187779,0.3165209
592,0.52030134,0.09339869
593,0.23516032,0.1686008
594,0.16847587,-0.09624367
595,-0.08219289,-0.33841383
596,-0.32894266,0.5099239
597,-0.080705225,0.20932643
598,0.022596681,0.3214087
599,0.399571,0.025234032
600,-0.20077083,0.24114864
601,-0.19131427,0.26080438
602,0.32846355,-0.03663125
603,-0.3367913,-0.017530292
604,0.5570802,-0.062413413
605,0.44438004,0.07517128
606,-0.23463017,0.052035954
607,0.2887215,0.09727887
608,0.19278526,-0.096564636
609,-0.36544552,0.34187964
610,-0.13013427,0.39538658
611,-0.271756,0.080492795
612,0.08110012,0.11870019
613,-0.35577247,0.34352076
614,-0.02026065,0.15531875
615,-0.40359712,0.35725212
616,-0.04412736,0.02397802
617,0.49765193,-0.19213705
618,-0.04844857,0.43173724
619,-0.47272795,0.071821645
620,-0.91675776,0.4867172
621,-0.46846882,-0.09641315
622,0.10294831,0.28990352
623,-0.3295326,0.20017795
624,-0.25113046,0.19536047
625,-0.17845404,-0.11282343
626,-0.10683898,0.2839577
627,-0.2271941,0.16336489
628,-0.17471115,0.34107897
629,-0.55716866,0.43692464
630,0.06620954,-0.035684112
631,0.3857117,0.12238869
632,0.22423407,-0.023787666
633,-0.16939944,0.23364684
634,0.026642734,0.18994284
635,-0.46262214,0.39667556
636,-0.2674873,0.07854088
637,-0.20509817,0.013013553
638,-0.08648847,-0.3920432
639,0.12528037,-0.03606171
640,0.15202875,0.33793005
641,-0.0753506,-0.05266997
642,-0.42683628,0.48020342
643,0.077453926,0.18855825
644,-0.48513067,0.2557043
645,0.18455437,0.1109587
646,-0.28694442,0.12948509
647,0.06925082,0.3036836
648,-0.2698519,0.04702951
649,-0.27545035,0.08251179
650,-0.15773857,0.23192553
651,-0.5527175,-0.051090695
652,-0.07276466,-0.13598707
653,-0.6931676,0.039385736
654,-0.12567516,0.1882685
655,-0.35712644,0.077615194
656,0.041048888,-0.65685105
657,-0.031226372,-0.0063202525
658,0.13475224,0.07667696
659,-0.028792545,-0.12787151
660,-0.33673933,0.30942172
661,-0.12555106,-0.06671315
662,-0.31833133,0.7523766
663,0.027737267,0.20120318
664,0.06869351,0.2445116
665,-0.1647175,0.4115623
666,-0.4666061,0.16577332
667,-0.14969397,0.10568651
668,-0.6093949,-0.002358921
669,-0.20944436,0.033218462
670,0.0047128745,-0.4459229
671,0.008420125,0.07412512
672,0.244096,-0.17787206
673,0.13878685,-0.13593641
674,0.18792368,-0.046275117
675,-0.010203732,0.2780995
676,-0.61341995,0.13144165
677,-0.41831285,0.7113315
678,-0.5152428,0.3288973
679,-0.13010664,-0.10267977
680,0.121553935,0.16761144
681,-0.1765385,0.79004973
682,-0.3436085,0.29564166
683,-0.038863998,-0.106821
684,-0.2796402,0.3323341
685,-0.13980474,-0.07458362
686,-0.40533343,-0.30324918
687,-0.23778248,0.23553987
688,-0.38985682,-0.022541283
689,0.0025049844,-0.33348992
690,-0.09192096,-0.08420659
691,0.37444973,-0.17765816
692,-0.22772492,0.031275734
693,0.08532055,-0.2297937
694,0.10501289,0.25601652
695,-0.2542888,-0.16657117
696,0.004091776,-0.12796181
697,-0.3212308,0.028225161
698,-0.47883627,0.6387804
699,-0.120000206,-0.012137061
700,-0.24324131,0.055232443
701,-0.4997777,0.27347964
702,-0.00880669,0.23472309
703,-0.078757875,-0.062418893
704,-0.17723207,-0.29567945
705,0.11154479,-0.19292507
706,-0.3057136,0.21116962
707,0.047851358,-0.31922308
708,0.07192541,0.5116702
709,0.33244625,-0.009575809
710,0.30331326,0.45109856
711,0.036374304,-0.1284568
712,-0.26804334,-0.1036197
713,0.040954776,0.07463031
714,-0.18874185,-0.25926802
715,0.17143765,0.61667305
716,-0.1851666,0.39524373
717,0.047060266,0.07146875
718,-0.07414969,0.15332219
719,-0.28570205,-0.1170394
720,-0.5108116,0.34845692
721,-0.27292672,-0.27036002
722,-0.4113222,0.29555866
723,0.15844603,0.024402304
724,-0.2395727,0.05878492
725,0.17541823,0.005377892
726,0.011967177,-0.0068949275
727,-0.19424082,0.31090084
728,-0.31139547,0.74607515
729,-0.15543379,-0.24504702
730,-0.3867045,-0.298582
731,-0.20846929,-0.4252527
732,0.33698344,-0.12027014
733,0.0805437,0.50247085
734,-0.19906528,0.40311506
735,-0.01905688,0.01833877
736,-0.13378811,-0.22618516
737,-0.48529723,-0.07174943
738,0.4691956,0.031562567
739,-0.12250492,-0.026245315
740,0.41460475,-0.36163393
741,-0.22100072,0.9304984
742,0.107384205,0.19351783
743,0.052441023,0.2743541
744,0.122795925,-0.15486272
745,-0.099898905,0.44979876
746,-0.36699295,-0.18731225
747,-0.253701,-0.1361844
748,0.09611229,-0.315902
749,-0.52789426,0.23804587
750,-0.29487625,0.36813805
751,-0.31481546,0.21847646
752,-0.46094978,-0.14504981
753,-0.46034655,0.4767249
754,0.03016774,-0.007934625
755,-0.4110386,0.4963258
756,0.08285365,-0.13391452
757,-0.3486331,0.44549203
758,0.39420623,0.12384825
759,-0.12030827,0.3759977
760,-0.22154382,0.41743845
761,-0.14339119,0.41054696
762,-0.20604716,0.17778635
763,-0.11805895,0.0113657955
764,-0.09410067,-0.050357647
765,0.08087174,-0.24240021
766,-0.085809894,-0.21888052
767,0.08593176,0.6294495
768,0.21225196,0.25008154
769,-0.45076963,-0.10996304
770,0.08908259,0.8900144
771,-0.17946453,0.096007384
772,-0.048576828,0.25185582
773,-0.425439,-0.3175968
774,0.29590186,0.18943663
775,0.056123257,0.099243715
776,0.22135663,-0.057507522
777,0.06939367,-0.18328747
778,0.3819267,0.42339525
779,0.27440557,-0.17280252
780,-0.29991874,0.17337993
781,-0.07408231,0.16777946
782,0.13995013,0.5574668
783,-0.1807728,-0.22818579
784,-0.021057613,0.35227066
785,-0.14089198,0.06436763
786,-0.3059702,0.096582785
787,0.1524472,0.09283833
788,0.073673174,-0.24899991
789,-0.11403022,-0.16525362
790,0.10632107,0.3579353
791,0.05759582,0.08668434
792,-0.09282875,0.08312067
793,-0.3375868,0.12998511
794,-0.3959048,0.070025995
795,-0.37769908,0.27687928
796,-0.100627266,0.2639931
797,-0.19832762,-0.016383413
798,-0.17551006,0.14689852
799,-0.10548346,-0.08121136
800,0.100333095,-0.14287964
801,-0.1906146,-0.17546111
802,-0.45129293,-0.16465922
803,-0.032297652,-0.094645515
804,0.099553265,-0.19596164
805,0.009165468,-0.041129317
806,-0.061949916,-0.28518125
807,-0.25253192,-0.1526375
808,-0.29423568,0.31384128
809,-0.23659806,0.17049621
810,0.30396217,-0.11299197
811,0.10599101,-0.08513159
812,0.1750132,0.23819916
813,-0.3320451,0.11426858
814,0.25945872,-0.35949528
815,-0.099374585,-0.00212091
816,-0.31082076,0.0793601
817,-0.5335999,0.08235148
818,-0.46038336,0.46528265
819,-0.61842585,0.044303298
820,-0.1963456,-0.0033029537
821,0.28415152,0.17815419
822,0.094256476,0.11149323
823,-0.32012114,-0.29573715
824,0.08630981,0.10650682
825,-0.14979005,0.37848094
826,0.23025803,-0.06090785
827,0.034182947,0.031331964
828,0.08691401,0.04729462
829,-0.24119303,0.33153677
830,0.19244212,0.21599795
831,-0.42853084,0.27973133
832,-0.122669205,0.14131151
833,-0.625547,0.19507413
834,-0.319118,0.19386667
835,-0.104279324,-0.03189451
836,-0.29492345,-0.042204965
837,-0.36996076,0.14009018
838,0.04237607,0.30168605
839,-0.06476834,-0.18952616
840,0.090077475,0.14428441
841,0.2864723,-0.301839
842,0.3270139,-0.3560057
843,-0.14212543,0.120501995
844,-0.34632266,0.352332
845,-0.031986676,-0.050740886
846,-0.32191008,0.010857404
847,-0.12192149,-0.24477108
848,-0.09930164,0.07688559
849,-0.27083045,0.48420715
850,-0.12007338,-0.15896802
851,0.1037924,-0.3708622
852,0.033414304,0.088254385
853,-0.05634721,0.14647822
854,-0.10950792,0.3103935
855,-0.59570134,0.01710961
856,0.07339034,-0.20809206
857,-0.18407418,0.21110572
858,-0.17392568,0.48564684
859,0.2347604,-0.30512697
860,-0.11024132,0.31263912
861,0.10287851,0.21174398
862,-0.36392286,-0.21521148
863,-0.3448461,0.09199877
864,0.33740464,-0.017947461
865,0.5982552,-0.050843693
866,-0.32227054,-0.28321144
867,0.14533983,0.058728404
868,0.20349057,-0.026095806
869,-0.37510443,0.03605947
870,0.30843827,0.23043388
871,-0.21360737,-0.15417351
872,-0.0986521,-0.04544733
873,-0.21101722,0.01885768
874,-0.28108585,0.28046983
875,-0.42570078,0.25316808
876,-0.28045246,-0.18587354
877,0.13130347,-0.045492098
878,-0.51573455,0.55813473
879,-0.08263819,0.16970873
880,-0.3878845,0.3443941
881,0.01267039,-0.18683836
882,-0.18932068,0.14707339
883,0.121310316,0.1278749
884,-0.110851474,0.3321055
885,0.023767782,0.42303455
886,0.079695225,-0.04299175
887,-0.22981146,0.45937267
888,-0.09972679,0.3823064
889,-0.57640654,0.17278759
890,0.5582489,-0.16524182
891,-0.13266118,0.343908
892,0.079876445,-0.0915692
893,-0.50922304,0.017520774
894,-0.018820675,-0.043058198
895,0.014986464,0.12236324
896,-0.38699818,0.14299832
897,-0.4619086,0.01775552
898,-0.3405076,-0.10611408
899,-0.6471845,0.15616474
900,0.080483414,-0.23294453
901,0.0527309,-0.058863718
902,0.24843605,0.30099922
903,-0.047021795,0.2629415
904,0.27009374,0.5144203
905,-0.33694634,0.48642713
906,-0.48499495,-0.24117604
907,0.1102713,0.41171935
908,0.10927134,0.023071324
909,0.0045641805,0.3429364
910,0.2674097,-0.1796879
911,-0.59953845,0.3463289
912,0.10053419,-0.09844605
913,-0.5587555,0.41975832
914,-0.2676359,0.12816842
915,-0.45664853,-0.018980123
916,0.11500657,0.15848324
917,0.19171597,0.10809999
918,0.28187516,0.36104718
919,0.17608646,-0.18373552
920,-0.36067507,0.13207571
921,0.35539255,0.17764749
922,-0.09448919,0.28670487
923,0.17651923,-0.028580222
924,-0.40307385,0.41280735
925,-0.37330845,-0.29067564
926,-0.04995166,-0.076406665
927,-0.017219253,0.45912495
928,-0.08348973,0.09557897
929,0.3260858,0.21162757
930,-0.020611018,-0.087515935
931,-0.41205895,0.12699322
932,-0.1439136,0.111876175
933,-0.26547346,0.24762027
