,Image,Relevant_area,Atention_focus,Relevant_parts
31,09298-vanitas4.jpg.csv,0.3360969387755102,2.6397934786902066,2.0
32,04542-nativit.jpg.csv,0.31026785714285715,2.8238916416156163,4.0
33,33993-5cappell.jpg.csv,0.2305484693877551,2.7909160635019292,3.0
34,24324-diptych.jpg.csv,0.4145408163265306,1.6745556342961025,3.0
35,38324-stillife.jpg.csv,0.4024234693877551,2.071556115036846,2.0
36,34117-dianaend.jpg.csv,0.36033163265306123,2.0112482094955757,3.0
37,04707-magdalen.jpg.csv,0.11288265306122448,2.0290013308638075,2.0
38,42937-1ceilin_.jpg.csv,0.49394132653061223,2.194490616931285,2.0
39,13662-stpeter.jpg.csv,0.24776785714285715,2.7900510047189204,4.0
40,13775-melanchx.jpg.csv,0.4161352040816326,2.222825805386909,4.0
41,21154-stillif1.jpg.csv,0.4830994897959184,2.1912707918075305,3.0
42,16529-washfeet.jpg.csv,0.37850765306122447,1.7979239162982534,8.0
43,13926-st_paul.jpg.csv,0.335140306122449,2.9100727892255915,4.0
44,21434-earth.jpg.csv,0.43399234693877553,2.320061260612122,2.0
45,44415-view1.jpg.csv,0.4250637755102041,2.644201771801062,3.0
46,29478-river_la.jpg.csv,0.4489795918367347,2.7083357799007675,1.0
47,07496-20medusa.jpg.csv,0.34119897959183676,2.2659754673089942,4.0
48,12463-stillif1.jpg.csv,0.3832908163265306,2.066969800391427,4.0
49,20287-stillify.jpg.csv,0.41996173469387754,2.349669662567539,1.0
50,10633-opening.jpg.csv,0.38169642857142855,1.4519740057057333,2.0
51,40364-3clock1.jpg.csv,0.30293367346938777,2.969707158890096,4.0
52,12205-pre_f_1x.jpg.csv,0.3667091836734694,2.5804678630983275,3.0
53,14154-08didero.jpg.csv,0.38584183673469385,2.663016406528935,4.0
54,08606-annunci1.jpg.csv,0.33482142857142855,3.4001065704274396,2.0
55,30774-6transf.jpg.csv,0.36288265306122447,1.947105893953589,4.0
56,42176-p_martyr.jpg.csv,0.3278061224489796,1.5135147880921336,4.0
57,18864-resurrec.jpg.csv,0.26817602040816324,3.0355274792772957,3.0
58,35609-11landsc.jpg.csv,0.428890306122449,2.2837596092980164,2.0
59,28572-1argen7.jpg.csv,0.1288265306122449,2.3863557884567834,3.0
60,24774-1lady.jpg.csv,0.0,,0.0
61,23099-7stigma.jpg.csv,0.3711734693877551,3.3754088377848044,3.0
62,27072-bubbles.jpg.csv,0.37595663265306123,2.560557285929994,3.0
63,34215-jesuit.jpg.csv,0.303890306122449,2.2952115294552655,5.0
64,35836-riverlan.jpg.csv,0.47353316326530615,2.343184437380738,2.0
65,15109-treejess.jpg.csv,0.460140306122449,2.807129528457598,5.0
66,44743-portlady.jpg.csv,0.5175382653061225,1.7420111696283331,3.0
67,24426-s_emmaus.jpg.csv,0.42793367346938777,1.6684282812725861,4.0
68,14380-cabinet.jpg.csv,0.37340561224489793,2.2883062667985614,3.0
69,37636-meeting.jpg.csv,0.4145408163265306,2.4547951962739147,5.0
70,32529-3justice.jpg.csv,0.38871173469387754,1.6415194009060288,3.0
71,20065-051guita.jpg.csv,0.3278061224489796,2.956910258952827,3.0
72,20322-bouq_urn.jpg.csv,0.39540816326530615,2.4687724191050133,2.0
73,30534-fetegal1.jpg.csv,0.40688775510204084,2.1610759272120688,2.0
74,19904-02seymou.jpg.csv,0.43590561224489793,1.9350070471215663,3.0
75,14250-7madonna.jpg.csv,0.078125,2.2469686897578973,5.0
76,20368-10ingres.jpg.csv,0.36989795918367346,2.377007314532197,1.0
77,16910-diptych1.jpg.csv,0.42825255102040816,2.939596250112135,1.0
78,42807-2annunci.jpg.csv,0.19706632653061223,1.5371039347584936,4.0
79,30337-virgin.jpg.csv,0.33737244897959184,1.728756319150224,2.0
80,09696-02madonn.jpg.csv,0.3746811224489796,3.093838742795763,5.0
81,21460-census.jpg.csv,0.3424744897959184,1.6797463374442398,4.0
82,29266-200muril.jpg.csv,0.2697704081632653,2.3084063086772297,1.0
83,38859-the_ark.jpg.csv,0.38871173469387754,1.6437462332901607,1.0
84,41005-096knigh.jpg.csv,0.3874362244897959,1.814514925999687,2.0
85,13639-16ferenc.jpg.csv,0.3565051020408163,2.3658872320425974,1.0
86,20652-london.jpg.csv,0.16549744897959184,2.1141066882288113,1.0
87,37419-woman_cl.jpg.csv,0.49649234693877553,2.5627481980635425,3.0
88,38727-poggio2.jpg.csv,0.44419642857142855,1.5796788357786975,1.0
89,08938-sebasti1.jpg.csv,0.4760841836734694,1.847240316768813,4.0
90,19421-flower.jpg.csv,0.48660714285714285,1.335927311480386,3.0
91,34205-apollo1.jpg.csv,0.4371811224489796,1.421971019287908,3.0
92,20033-out_inn.jpg.csv,0.4260204081632653,1.7682787859527496,2.0
93,10462-hecuba.jpg.csv,0.43144132653061223,2.5267567156499116,6.0
94,03029-02altar.jpg.csv,0.2767857142857143,2.97335439878152,3.0
95,29651-stillife.jpg.csv,0.25255102040816324,1.5414442580247656,3.0
96,00557-5vault3.jpg.csv,0.3673469387755102,1.9716160312519606,4.0
97,04687-00selfpo.jpg.csv,0.48246173469387754,1.2863849062867252,1.0
98,06685-villagef.jpg.csv,0.336734693877551,2.2999676727294416,2.0
99,12594-5_4holy1.jpg.csv,0.37755102040816324,3.049751357860576,2.0
100,21150-waterfa.jpg.csv,0.44419642857142855,1.9625249848479265,3.0
101,10271-03juris2.jpg.csv,0.30197704081632654,3.032927755966435,2.0
102,40750-01icon33.jpg.csv,0.07525510204081633,2.2952093301980216,6.0
103,10337-1couple3.jpg.csv,0.3590561224489796,2.09352088173468,4.0
104,20116-48hooch.jpg.csv,0.2669005102040816,2.082479491746081,5.0
105,42623-27redhat.jpg.csv,0.49840561224489793,2.1435821255867076,3.0
106,13614-sad_mess.jpg.csv,0.36830357142857145,2.629621090793556,5.0
107,36202-panel1.jpg.csv,0.4451530612244898,1.8825110155737137,5.0
108,03624-george4.jpg.csv,0.5073341836734694,1.6653808484744608,4.0
109,11958-orsett09.jpg.csv,0.35746173469387754,2.0672832642202112,3.0
110,20275-flagella.jpg.csv,0.40720663265306123,2.9043437121505966,1.0
111,03957-bello100.jpg.csv,0.42346938775510207,3.2378589623112606,1.0
112,04901-selfport.jpg.csv,0.42091836734693877,2.5399282816585846,3.0
113,21304-07hurdyg.jpg.csv,0.3979591836734694,2.763667452932136,4.0
114,08434-laundres.jpg.csv,0.3294005102040816,2.813959559508833,5.0
115,23306-12cather.jpg.csv,0.35714285714285715,2.43127319195102,3.0
116,33348-sebastia.jpg.csv,0.3051658163265306,1.512468909401011,2.0
117,11487-wardle.jpg.csv,0.5041454081632653,2.506694005029255,2.0
118,23314-18couple.jpg.csv,0.4489795918367347,2.7119272537100443,5.0
119,08410-p_friar.jpg.csv,0.4655612244897959,2.3281977870780115,7.0
120,36361-laburnum.jpg.csv,0.321109693877551,1.8215187956145862,2.0
121,21250-barbier.jpg.csv,0.47225765306122447,1.9692672232158563,2.0
122,28374-stillife.jpg.csv,0.34598214285714285,3.317554792015418,2.0
123,29735-stillif3.jpg.csv,0.4492984693877551,1.2903689330726023,1.0
124,24713-falconer.jpg.csv,0.5251913265306123,1.3773071969188273,1.0
125,20905-boygirl2.jpg.csv,0.46715561224489793,1.4336262475140529,5.0
126,08264-velabro.jpg.csv,0.35873724489795916,2.7600908197888656,1.0
127,03188-fragmen2.jpg.csv,0.0,,0.0
128,34226-breton.jpg.csv,0.444515306122449,1.5022773834888854,6.0
129,04020-cremona.jpg.csv,0.41549744897959184,1.7938924002215568,2.0
130,36465-tobias.jpg.csv,0.3466198979591837,2.273365181702007,3.0
131,28610-2pourvi1.jpg.csv,0.35459183673469385,1.9753389320382329,1.0
132,05701-venus_to.jpg.csv,0.4764030612244898,2.3066074808598236,3.0
133,00455-girl.jpg.csv,0.2302295918367347,1.4003577465947454,2.0
134,19402-ham_silv.jpg.csv,0.4017857142857143,2.583535468596287,4.0
135,07127-2kitchen.jpg.csv,0.4065688775510204,1.9379792624350964,5.0
136,12371-allegory.jpg.csv,0.4996811224489796,1.9779622117211166,3.0
137,09129-fishing.jpg.csv,0.38010204081632654,1.4426453029346387,1.0
138,39877-allegor.jpg.csv,0.3128188775510204,2.130271713937958,6.0
139,30572-gr_flood.jpg.csv,0.4492984693877551,1.675479540356501,2.0
140,09186-landscap.jpg.csv,0.4272959183673469,1.927418955520052,5.0
141,15992-cardinal.jpg.csv,0.36415816326530615,2.0224747262878866,2.0
142,28416-quackass.jpg.csv,0.32557397959183676,2.442760203130529,5.0
143,43713-schonber.jpg.csv,0.37659438775510207,2.2117989043555983,4.0
144,30687-adoratio.jpg.csv,0.43558673469387754,2.5224652966108145,4.0
145,30800-pazzi.jpg.csv,0.3823341836734694,1.7513182952135011,3.0
146,38559-archduke.jpg.csv,0.24298469387755103,2.6906508060929646,2.0
147,32192-portrai1.jpg.csv,0.5277423469387755,2.2272813317994924,1.0
148,43471-allegory.jpg.csv,0.41996173469387754,2.144796123742567,2.0
149,41150-bridal.jpg.csv,0.4830994897959184,1.8483422350369978,3.0
150,22698-22leave.jpg.csv,0.3651147959183674,3.036323864414799,3.0
151,27048-dance.jpg.csv,0.4024234693877551,1.5280848765682447,3.0
152,36405-prati.jpg.csv,0.3919005102040816,1.6481261982221391,3.0
153,12013-nymsatyr.jpg.csv,0.3510841836734694,1.8969387212310058,3.0
154,38108-zlarge_st.jpg.csv,0.5220025510204082,2.712632430719881,6.0
155,10979-2041davi.jpg.csv,0.2694515306122449,2.204387070862843,3.0
156,20591-prodigal.jpg.csv,0.4448341836734694,2.354095918804998,2.0
157,09078-adoratio.jpg.csv,0.24904336734693877,2.772090510995969,5.0
158,11627-lastcomm.jpg.csv,0.40465561224489793,2.344643041488976,4.0
159,32308-06nymphs.jpg.csv,0.3475765306122449,2.82900218307914,1.0
160,07220-canal508.jpg.csv,0.36160714285714285,3.021199973483425,3.0
161,16416-baptis2.jpg.csv,0.04241071428571429,1.9027816353805134,4.0
162,42706-portscen.jpg.csv,0.23756377551020408,2.6243407968648786,2.0
163,30403-galeazzo.jpg.csv,0.43080357142857145,2.2256092436526003,5.0
164,07178-canal222.jpg.csv,0.3227040816326531,2.413324060092381,2.0
165,20506-1c1_main.jpg.csv,0.27232142857142855,2.9257042223209777,3.0
166,01033-allegory.jpg.csv,0.40019132653061223,1.4395294919502881,3.0
167,03026-01altar.jpg.csv,0.3067602040816326,2.414177290962755,3.0
168,29409-allegory.jpg.csv,0.40114795918367346,2.4257026149084124,3.0
169,03772-058head.jpg.csv,0.20918367346938777,1.762343192294874,4.0
170,24305-08marko.jpg.csv,0.3128188775510204,1.3718072259726903,1.0
171,35591-09fourme.jpg.csv,0.3405612244897959,2.0041733793633285,2.0
172,03465-1william.jpg.csv,0.36575255102040816,2.3827654098119315,4.0
173,04690-013naple.jpg.csv,0.44100765306122447,2.4635432534954353,2.0
174,30208-0selfpor.jpg.csv,0.5676020408163265,2.1040437484784036,4.0
175,14576-son.jpg.csv,0.48596938775510207,2.4319888898490327,2.0
176,18099-9mystic.jpg.csv,0.34725765306122447,2.6267728161882427,4.0
177,29723-family.jpg.csv,0.43973214285714285,1.80274768436728,4.0
178,09401-crucifix.jpg.csv,0.413265306122449,3.0835576174150723,4.0
179,10567-pardigon.jpg.csv,0.4732142857142857,1.9692486952594792,2.0
180,36059-gentlema.jpg.csv,0.5235969387755102,1.8749183839233532,1.0
181,38487-portrai2.jpg.csv,0.2669005102040816,2.1030217683775403,2.0
182,16865-1dome6.jpg.csv,0.35012755102040816,2.6668603365300827,4.0
183,11536-cheeses.jpg.csv,0.3963647959183674,2.7189193724418583,2.0
184,42318-1008vela.jpg.csv,0.40625,2.745281141766861,4.0
185,05273-st_julib.jpg.csv,0.27774234693877553,2.7456254045991404,4.0
186,41010-11lyon.jpg.csv,0.3893494897959184,2.598965874144055,2.0
187,13637-14ferenc.jpg.csv,0.39158163265306123,2.6682559349546655,5.0
188,23600-perseus1.jpg.csv,0.49521683673469385,2.161529369460136,4.0
189,30539-ragotin1.jpg.csv,0.43399234693877553,2.197274871689573,1.0
190,20726-oldsang.jpg.csv,0.4492984693877551,1.8417869523281831,2.0
191,08645-01still1.jpg.csv,0.3632015306122449,2.333273544894358,2.0
192,04696-042potsd.jpg.csv,0.4174107142857143,1.619415486374526,2.0
193,35479-20mythol.jpg.csv,0.44260204081632654,3.029210796699129,4.0
194,21376-allegory.jpg.csv,0.25350765306122447,2.6678889200020235,4.0
195,28666-1london4.jpg.csv,0.3242984693877551,3.0388342537887767,5.0
196,06752-man3sons.jpg.csv,0.31441326530612246,2.8141126399822567,2.0
197,12093-messenge.jpg.csv,0.43399234693877553,2.053368296136516,5.0
198,09144-king_fra.jpg.csv,0.33003826530612246,1.9848756245595012,4.0
199,22769-sleeping.jpg.csv,0.4119897959183674,1.8954712677786403,2.0
200,12201-pre_f_1.jpg.csv,0.484375,2.3803826922504587,1.0
201,41690-041annun.jpg.csv,0.319515306122449,2.3323651640674483,3.0
202,30954-alcestis.jpg.csv,0.2611607142857143,1.6288896138913516,4.0
203,37091-lamenta.jpg.csv,0.4135841836734694,2.4907077099054726,3.0
204,05688-rbergere.jpg.csv,0.5117984693877551,2.4500835772955663,2.0
205,07581-50franci.jpg.csv,0.3826530612244898,2.6553517634161885,5.0
206,00068-ark3.jpg.csv,0.42123724489795916,1.4143236762441023,3.0
207,02848-holyfami.jpg.csv,0.45471938775510207,1.2999191426904124,3.0
208,18709-1ospeda1.jpg.csv,0.4186862244897959,2.2255427628801057,1.0
209,33002-03farnes.jpg.csv,0.3434311224489796,2.77663797687712,2.0
210,28444-extensiv.jpg.csv,0.3322704081632653,2.1387009952306206,4.0
211,32676-tribune2.jpg.csv,0.40369897959183676,1.803935824974433,2.0
212,29926-peasant1.jpg.csv,0.49936224489795916,2.684350502589156,3.0
213,35175-triumph.jpg.csv,0.41262755102040816,1.6419020332289005,2.0
214,27173-01winnow.jpg.csv,0.4610969387755102,1.7946745356921734,2.0
215,26368-battle3.jpg.csv,0.4190051020408163,1.8126146104073142,1.0
216,36357-pompei2.jpg.csv,0.4139030612244898,1.8054585286428784,1.0
217,18447-capricci.jpg.csv,0.43941326530612246,2.2799665675965204,3.0
218,00898-60east.jpg.csv,0.12404336734693877,1.7729073713385413,5.0
219,37170-casino.jpg.csv,0.34470663265306123,2.265881429206378,2.0
220,14959-tahiti06.jpg.csv,0.4145408163265306,2.2757763538692863,3.0
221,35402-07desce5.jpg.csv,0.4301658163265306,2.337593838099435,6.0
222,14773-marriage.jpg.csv,0.34598214285714285,2.1414628800383446,2.0
223,44615-venus_mn.jpg.csv,0.3919005102040816,1.9639656176676934,3.0
224,04598-medici3.jpg.csv,0.5,1.6135063611613094,4.0
225,42450-flagella.jpg.csv,0.375,1.9615612086035366,2.0
226,16528-virgin_c.jpg.csv,0.45503826530612246,1.6957832605471967,5.0
227,41539-firework.jpg.csv,0.4378188775510204,2.901629532320397,3.0
228,13738-4scene.jpg.csv,0.4091198979591837,2.307077362909946,4.0
229,36800-clement7.jpg.csv,0.352359693877551,2.499717017710257,4.0
230,44496-stillife.jpg.csv,0.4429209183673469,2.2626952338273587,1.0
231,16536-standar2.jpg.csv,0.4177295918367347,1.6752467497340648,5.0
232,03070-odysseus.jpg.csv,0.37850765306122447,1.5122883188542224,8.0
233,42395-cannonsx.jpg.csv,0.430484693877551,1.630667748794003,2.0
234,17835-blac630.jpg.csv,0.4604591836734694,1.6578182487260782,2.0
235,43457-oude1.jpg.csv,0.475765306122449,3.4023412605122982,4.0
236,17068-paris18.jpg.csv,0.36862244897959184,2.460966800637196,2.0
237,30074-3wolfgai.jpg.csv,0.38871173469387754,3.3167740489438504,2.0
238,27119-god_fath.jpg.csv,0.3791454081632653,3.520784144073267,5.0
239,35115-portwife.jpg.csv,0.5038265306122449,2.7067453858831705,1.0
240,32576-02noah.jpg.csv,0.46875,1.5307237319396547,4.0
241,12192-cro_v_6.jpg.csv,0.35427295918367346,1.8527899433655663,3.0
242,05246-02wayfar.jpg.csv,0.2653061224489796,3.618183811997258,1.0
243,00891-00east.jpg.csv,0.36607142857142855,2.570666986317658,3.0
244,41911-varbirds.jpg.csv,0.35682397959183676,1.9628604830602943,1.0
245,42087-05patien.jpg.csv,0.3985969387755102,1.5297860294086976,4.0
246,26553-01_2ce1f.jpg.csv,0.37436224489795916,2.0679823751849757,4.0
247,26011-07noporv.jpg.csv,0.26307397959183676,1.6317016217468203,5.0
248,30508-landscap.jpg.csv,0.43654336734693877,1.3949761508402536,2.0
249,29924-p_heart.jpg.csv,0.24330357142857142,3.5444413386268203,5.0
250,08983-02campid.jpg.csv,0.3979591836734694,2.250736373241604,1.0
251,37257-60medita.jpg.csv,0.4320790816326531,1.7895243167925199,2.0
252,16166-chris21.jpg.csv,0.13871173469387754,2.6699901672009996,1.0
253,41315-02cruci.jpg.csv,0.39413265306122447,2.171556262634145,1.0
254,29365-1west.jpg.csv,0.29432397959183676,1.627886695106189,2.0
255,36382-2journey.jpg.csv,0.3673469387755102,2.950738296067632,5.0
256,41400-14speter.jpg.csv,0.11288265306122448,2.509868878091384,5.0
257,12319-8london.jpg.csv,0.35714285714285715,2.4988748959344744,5.0
258,39025-6asia2.jpg.csv,0.44961734693877553,3.043637111628778,2.0
259,30762-3famous.jpg.csv,0.35299744897959184,2.097460651955656,1.0
260,09808-virgin_c.jpg.csv,0.23246173469387754,2.4797463494449965,4.0
261,10153-48religi.jpg.csv,0.5430484693877551,2.03752301950046,1.0
262,09787-isabellc.jpg.csv,0.37340561224489793,2.7643238646809847,3.0
263,43629-orpheus.jpg.csv,0.4103954081632653,1.7825694850200795,1.0
264,05261-17fragme.jpg.csv,0.32653061224489793,3.035091244169576,3.0
265,34072-3renoi20.jpg.csv,0.40720663265306123,2.2301069408818037,2.0
266,03724-venus_ad.jpg.csv,0.46779336734693877,2.2115338438961216,4.0
267,35399-07desce2.jpg.csv,0.3670280612244898,2.2119468955257062,4.0
268,30111-madsaints.jpg.csv,0.3182397959183674,1.9534861038233526,2.0
269,04176-aretino.jpg.csv,0.39732142857142855,1.4821515180668121,2.0
270,42312-1003vela.jpg.csv,0.4406887755102041,1.7960031666874463,1.0
271,00028-culmingh.jpg.csv,0.35682397959183676,2.375185598751331,4.0
272,13318-18annunc.jpg.csv,0.47512755102040816,2.8398585367569322,4.0
273,03891-180pieta.jpg.csv,0.42251275510204084,2.1087086029785294,5.0
274,37003-woodedla.jpg.csv,0.40369897959183676,2.003922649078727,3.0
275,23747-flowers.jpg.csv,0.38137755102040816,2.26640862124735,1.0
276,04449-musical1.jpg.csv,0.4575892857142857,2.2632173499096733,5.0
277,35263-1moses.jpg.csv,0.40465561224489793,2.6730878301469003,5.0
278,06559-garden_e.jpg.csv,0.38392857142857145,1.7001877924140956,5.0
279,03568-02reale.jpg.csv,0.4387755102040816,1.9532455287755184,2.0
280,08100-dwarf.jpg.csv,0.4174107142857143,0.9630985288773375,3.0
281,03010-04adam1.jpg.csv,0.3182397959183674,2.6902603609954356,7.0
282,38055-sanmarco.jpg.csv,0.41932397959183676,1.797894553067293,2.0
283,25910-stillife.jpg.csv,0.4901147959183674,2.1939556595788425,2.0
284,24989-virgin.jpg.csv,0.43909438775510207,2.566310438085853,1.0
285,18723-guard103.jpg.csv,0.28762755102040816,2.2244252649748417,1.0
286,29360-river_la.jpg.csv,0.43973214285714285,1.4749018034931256,1.0
287,38908-00bagli6.jpg.csv,0.47066326530612246,1.9260650696692452,4.0
288,30964-deerpark.jpg.csv,0.4575892857142857,1.8546978953263051,2.0
289,22767-blindman.jpg.csv,0.42123724489795916,2.01123708276329,3.0
290,09666-1stufa4.jpg.csv,0.14795918367346939,2.6120594784730184,3.0
291,40903-00philip.jpg.csv,0.35873724489795916,1.6119788936783437,3.0
292,30361-polypti5.jpg.csv,0.42442602040816324,2.174269969624576,1.0
293,30230-02thepoo.jpg.csv,0.39955357142857145,1.5807794457391748,4.0
294,07223-canal511.jpg.csv,0.22959183673469388,2.964490420980975,2.0
295,37382-paris5.jpg.csv,0.3781887755102041,2.244381146253044,2.0
296,06854-esther.jpg.csv,0.43686224489795916,2.6746265164995093,4.0
297,08416-immacul.jpg.csv,0.44834183673469385,2.730784023358979,4.0
298,06552-earthly1.jpg.csv,0.42665816326530615,2.729646462534888,6.0
299,36954-models4.jpg.csv,0.41103316326530615,2.223106677272793,4.0
300,06072-bridge.jpg.csv,0.43909438775510207,2.44857254856097,2.0
301,42337-the_farm.jpg.csv,0.45408163265306123,1.0686122621904404,2.0
302,29907-shepherd.jpg.csv,0.3960459183673469,3.1099918486786438,2.0
303,35388-21religi.jpg.csv,0.33418367346938777,2.491404828999914,2.0
304,42091-09lorenz.jpg.csv,0.32142857142857145,2.289397372397941,4.0
305,34974-4malles1.jpg.csv,0.4049744897959184,1.9827841352193278,1.0
306,12571-5cleric.jpg.csv,0.26307397959183676,3.1961404205689226,1.0
307,35802-basket.jpg.csv,0.13360969387755103,3.0212240968973796,4.0
308,03770-037prese.jpg.csv,0.41932397959183676,3.049290491953114,3.0
309,39098-080rina2.jpg.csv,0.39126275510204084,3.00777707668437,2.0
310,11061-wellingt.jpg.csv,0.42378826530612246,1.6948318065731103,1.0
311,08483-venus_cu.jpg.csv,0.22576530612244897,2.6666112914174693,3.0
312,43945-1deposit.jpg.csv,0.3552295918367347,2.7765530844150694,4.0
313,23767-virgin_c.jpg.csv,0.3960459183673469,2.244364721855315,2.0
314,31918-flowers2.jpg.csv,0.37276785714285715,1.6463198633243532,6.0
315,34058-3renoi06.jpg.csv,0.35044642857142855,2.053992211738465,1.0
316,13626-03ferenc.jpg.csv,0.4116709183673469,1.5935772423503038,2.0
317,10684-s_thomas.jpg.csv,0.32876275510204084,2.667706914544199,3.0
318,23392-3bath.jpg.csv,0.26052295918367346,2.1151497455696178,3.0
319,31083-1adam02.jpg.csv,0.23533163265306123,3.1612061246720904,5.0
320,00204-venus.jpg.csv,0.42538265306122447,3.1794276663704677,1.0
321,08540-2still5.jpg.csv,0.31409438775510207,2.575424287095743,4.0
322,28925-portgent.jpg.csv,0.46237244897959184,2.8449510422268434,3.0
323,25972-04notri1.jpg.csv,0.3045280612244898,2.6049179540306064,3.0
324,03544-03renoir.jpg.csv,0.4021045918367347,1.2553583629828524,2.0
325,36600-virgin_c.jpg.csv,0.38552295918367346,2.284226460179759,1.0
326,07054-cleopatr.jpg.csv,0.39668367346938777,1.7831805675406214,4.0
327,40890-02archer.jpg.csv,0.39253826530612246,1.743239848659444,3.0
328,20533-reconstr.jpg.csv,0.359375,3.016683626644288,4.0
329,43928-seine.jpg.csv,0.4764030612244898,1.3476862152026916,1.0
330,19216-79selfpo.jpg.csv,0.3166454081632653,2.6070126327634155,2.0
331,17503-12virgin.jpg.csv,0.35267857142857145,3.245265235454457,6.0
332,08045-seasons3.jpg.csv,0.4257015306122449,2.3550174196210922,4.0
333,19225-83slouch.jpg.csv,0.45567602040816324,2.888888578371244,3.0
334,34914-07englis.jpg.csv,0.4215561224489796,1.678301786948515,2.0
335,17228-copies20.jpg.csv,0.45567602040816324,2.320126295700976,4.0
336,39732-7tarquin.jpg.csv,0.3989158163265306,2.308329439625703,3.0
337,32332-turco2.jpg.csv,0.39253826530612246,2.396884781163941,3.0
338,28476-temptati.jpg.csv,0.30994897959183676,1.9085500376713191,3.0
339,29131-abraham.jpg.csv,0.3466198979591837,1.7385158447008187,2.0
340,13942-sacrific.jpg.csv,0.45089285714285715,1.936750778966962,3.0
341,27092-ladymirr.jpg.csv,0.4457908163265306,1.8336947861403297,3.0
342,08037-leblond.jpg.csv,0.4473852040816326,1.7965688505177306,3.0
343,07013-adorat1.jpg.csv,0.39158163265306123,2.201590919421551,2.0
344,19188-61coyman.jpg.csv,0.4888392857142857,2.990851583973001,3.0
345,08405-catherin.jpg.csv,0.3676658163265306,2.124662189243316,3.0
346,24120-scene5.jpg.csv,0.3383290816326531,2.5106859990954775,2.0
347,42924-5ceiling.jpg.csv,0.2554209183673469,2.2004230449900133,4.0
348,18263-0802grec.jpg.csv,0.17410714285714285,2.542049327393775,1.0
349,03883-174madon.jpg.csv,0.3596938775510204,2.2818015941626197,3.0
350,30047-limbo.jpg.csv,0.3635204081632653,2.3521232463540453,2.0
351,03304-predell1.jpg.csv,0.39732142857142855,2.066357901854081,4.0
352,26391-3francis.jpg.csv,0.46715561224489793,2.5357079416623263,2.0
353,04715-elijah.jpg.csv,0.046556122448979595,0.6463835671129817,4.0
354,11422-vil_fair.jpg.csv,0.40433673469387754,1.86491074101721,2.0
355,43670-arrival.jpg.csv,0.45057397959183676,1.975819082909336,3.0
356,07739-triumvir.jpg.csv,0.43590561224489793,1.4800397517425536,3.0
357,32816-42ester.jpg.csv,0.3638392857142857,2.9092612225128547,4.0
358,31067-2august4.jpg.csv,0.23214285714285715,2.1013878476000043,5.0
359,10302-08geiler.jpg.csv,0.319515306122449,3.0905593565499125,4.0
360,14136-023auror.jpg.csv,0.4049744897959184,2.7122923775432093,1.0
361,31472-1ceiling.jpg.csv,0.3651147959183674,2.1203037915184564,3.0
362,33956-oratorio.jpg.csv,0.34215561224489793,2.2662685257372974,3.0
363,18374-1701gred.jpg.csv,0.31313775510204084,2.9409665988910483,3.0
364,31920-still_li.jpg.csv,0.4719387755102041,2.4231171900174746,5.0
